prefix,label,rows
20.59,GuestResearch476429,1
20.59,HelperXYZ5515,1
20.59,Jan14PovertyWatcher,1
20.59,Jul14PovertyAgent,1
20.59,LanguageWatcherNov12,1
20.59,LooFmt606108,1
20.59,MapHelper,1
20.59,Mar06PovertyWatcher,1
20.59,MassHelper11871,1
20.59,MiniTest777,1
20.59,OAI7C97Dec26,1
20.59,OAIJulThirtyResearch,1
20.59,OECDArchiveReaderX53996760X,1
20.59,OECDEquityJul14Scout,1
20.59,OECDEquityJun06Agent,1
20.59,OECDEquityMar05Scout,1
20.59,OECDMay24Agent,1
20.59,OpenAIAug02FPScoutB,1
20.59,OpenAIAug19FPScout,1
20.59,OpenAIConstructionSep11X,1
20.59,OpenAIDataUSAOccJul18,1
20.59,OpenAIDec01Researcher,1
20.59,OpenAIDec14AsianScout,1
20.59,OpenAIJan30Watcher,1
20.59,OpenAIJoe,1
20.59,OpenAIMar31Scout,1
20.59,OpenAIMass2026,1
20.59,OpenAIMay15Construction,1
20.59,OpenAIOECDJul23,1
20.59,OpenAIOECDNov27,1
20.59,OpenAIResearchAgentMay27,1
20.59,OpenAIResearchApr12,1
20.59,OpenAIResearchBot,1
20.59,OpenAIResearchMar20X,1
20.59,OpenAIResearchSec2027,1
20.59,OpenAIResearcher,1
20.59,OpenAIResearcherMA,1
20.59,OpenAITestHelper,1
20.59,OpenAIUEFAOct29Scout,1
20.59,OpenAIWriterZed,1
20.59,OpenAiResearchMarX,1
20.59,OurMassFinal,1
20.59,OurResearchAgent999,1
20.59,OurResearchHelper1781643425,1
20.59,PeterXAlpha,1
20.59,RRPNov09FastScout,1
20.59,RapidWel,1
20.59,ResearchBotXYZ,1
20.59,ResearchHelper,1
20.59,ResearchHelper1781816252,1
20.59,ResearchHelper2026,1
20.59,ResearchHelperDec05,1
20.59,ResearchHelperTwenty,1
20.59,ResearchHelperXYZ987,1
20.59,ResearcherQuill77,1
20.59,ResearcherTemp,1
20.59,SectorAgentMay24OAI,1
20.59,Sep26ClothingAgent,1
20.59,TestUserXYZ,1
20.59,TestingOpenAILinksX,1
20.59,Thread42e0CurrentAgent,1
20.59,XWikiUserABC,1
20.59,[Person19],1
20.62,Agent008HelperMD,1
20.62,Agent0AddJS,1
20.62,AgentAppendGreatZZQ,1
20.62,AgentAug05OpenAI,1
20.62,AgentCashierResearchX,1
20.62,AgentDPLAUnique91,1
20.62,AgentDataHelper1781899046,1
20.62,AgentEightJune,1
20.62,AgentMassFinal13,1
20.62,AgentMassJune20,1
20.62,AgentMassPointer13,1
20.62,AgentNewMediaZZ,1
20.62,AgentNewUserABC789,1
20.62,AgentOfficialMassShortJun20,1
20.62,AgentOpenResearch,1
20.62,AgentReg169840843,1
20.62,AgentReg566660588,1
20.62,AgentResearchValid,1
20.62,AgentSECDoubleSlash69374,1
20.62,AgentSecHelper,1
20.62,AgentSep08WV,1
20.62,AgentTestFoo178,1
20.62,AgentTestLearnXYZ,1
20.62,AgentXName123,1
20.62,ApiHelper2026,1
20.62,Apr19SectorRelay,1
20.62,Aug29ClothingResearcher,1
20.62,BridgeRound,1
20.62,BridgeUserX,1
20.62,CashierCoordAgentX,1
20.62,CashierCoordApr02OAI,1
20.62,ClarkArchiveAliasEcon2,1
20.62,ClothingSequenceScout,1
20.62,CooksResearchHelperJune,1
20.62,CountyResearchHelper,1
20.62,DataHelperBar,1
20.62,DataHelperJul9Q,1
20.62,DataHelperXYZ,1
20.62,DataResearcher,1
20.62,DataResearcher5437,1
20.62,DiligentResearcher2026,1
20.62,FinalMD947062767,1
20.62,GroceryAgentMar06X,1
20.62,HelperAppend008,1
20.62,IncomeHelperX75372,1
20.62,LinkHelper771,1
20.62,MaidsWageResearcherOct21,1
20.62,MapHelper,1
20.62,MassUpdater,1
20.62,May08ClothingAgent,1
20.62,May31ClothingObserver,1
20.62,MayResearcher,1
20.62,OAIDataResearch,1
20.62,OECDEquityMay24Agent,1
20.62,Oct25PovertyWatcher,1
20.62,OecdEquityAgent,1
20.62,OpenAIApr30SchoolScout,1
20.62,OpenAIAug21ConstructionX,1
20.62,OpenAIDataUSAOccJul18,1
20.62,OpenAIHelper,1
20.62,OpenAIHelperJunOne,1
20.62,OpenAIJan27AsianScout,1
20.62,OpenAIJul31Police,1
20.62,OpenAIResearchAgentQX,1
20.62,OpenAIResearchApr23,1
20.62,OpenAIResearchAug21X,1
20.62,OpenAIResearchMay13X7,1
20.62,OpenAIResearcherFeb,1
20.62,OpenAIResearcherJul13,1
20.62,OpenAIThread42e0Helper,1
20.62,OpenAIWatcherOct30,1
20.62,OpenAiBridgeUser423,1
20.62,OpenAiResearchAgent,1
20.62,OurFinanceAug27,1
20.62,PovertyScoutHelper,1
20.62,QuickResearcher388,1
20.62,ReadOnlyArchiveViewer832438823,1
20.62,ReaderJul23X,1
20.62,ResearchBotXYZ,1
20.62,ResearchBudgetHelper,1
20.62,ResearchCookAgent7712,1
20.62,ResearchHelper,1
20.62,ResearchHelper3,1
20.62,ResearchHelperAug06,1
20.62,ResearchHelperJan12,1
20.62,ResearchHelperTexas2026,1
20.62,SectorAgentJun15,1
20.62,SectorAgentNov27OAI,1
20.62,Sep13OECDScout,1
20.62,Sep24CVDScout,1
20.62,TesterABCXYZ,1
20.62,TexasResearchUpdate,1
20.62,TransportHelperOct12,1
20.62,Win11FinalHelper,1
20.62,[Person10],1
20.64,Agent,1
20.64,Agent0ResearcherCharl,1
20.64,AgentCookResearch,1
20.64,AgentHexSlicesJun22,1
20.64,AgentJJ,1
20.64,AgentMapCite8x,1
20.64,AgentMassCiteJun19,1
20.64,AgentMassPointer13,1
20.64,AgentMassRootZ,1
20.64,AgentOverwriteYYZ,1
20.64,AgentParamDonor221,1
20.64,AgentProbeAssistantX2027,1
20.64,AgentX,1
20.64,AgentX12,1
20.64,ArchivHelperTemp,1
20.64,ArchiveViewerOct20X,1
20.64,BridgeLab952851,1
20.64,CashierCoordOct30OAI,1
20.64,CookYr17820970079237132,1
20.64,DataResearchHelper,1
20.64,Feb23ConstructionAgent,1
20.64,FinalMD841484084,1
20.64,GroceryAgentMar13X,1
20.64,GrocerySequenceAgentApr27,1
20.64,HelperAppend008,1
20.64,LinkHelper771,1
20.64,MapHelper,1
20.64,MassResearcherConditional,1
20.64,MassSecWin12,1
20.64,OAIResearchDec13FP,1
20.64,OpenAIHelper5357,1
20.64,OpenAIHelperMar28X,1
20.64,OpenAIIvySep30Helper,1
20.64,OpenAIJun15Construction,1
20.64,OpenAIResearchSep17X,1
20.64,OpenAIResearcher,1
20.64,OpenAIResearcherApr20,1
20.64,ResearchAgentFeb,1
20.64,ResearchHelper1781813744,1
20.64,ResearchMinnDigit928Q,1
20.64,ResearchReaderJul23,1
20.64,SectorAgentSep21OAI,1
20.64,TmpLinkResearchZZ,1
20.64,TransportHelperAug29X,1
20.64,ZZUniqueAgentJun18Citations,1
20.65,A,1
20.65,Agent008HelperMD,1
20.65,Agent0AppendSecPage,1
20.65,Agent0MassCountyResearch,1
20.65,AgentAA,1
20.65,AgentCacheHelperOfficial991,1
20.65,AgentCreateNew,1
20.65,AgentDPLARefAgentZQ,1
20.65,AgentDec14LanguageX,1
20.65,AgentFinanceAnalyst,1
20.65,AgentHelper007,1
20.65,AgentHelperXY,1
20.65,AgentLinkerZZ,1
20.65,AgentLocatorThreeCitationXYZ,1
20.65,AgentLoopMergeShortUL,1
20.65,AgentMassAppend,1
20.65,AgentMassAppend4012,1
20.65,AgentMassFinal13,1
20.65,AgentMassMapHelper,1
20.65,AgentMassRefOctB,1
20.65,AgentMassRefUF155300,1
20.65,AgentMassZZ,1
20.65,AgentNewMDInvest,1
20.65,AgentNewTest8888,1
20.65,AgentOJUnitLinks,1
20.65,AgentOpenAIJan29Seq,1
20.65,AgentOur115,1
20.65,AgentPageFit,1
20.65,AgentProbeAssistantX2027,1
20.65,AgentProper,1
20.65,AgentReg89486753,1
20.65,AgentResC1779978638,1
20.65,AgentResearch92811,1
20.65,AgentResearchHelper,1
20.65,AgentTBhelper713,1
20.65,AgentTestGETOAI,1
20.65,AgentTestLive21,1
20.65,AgentTestNameZ,1
20.65,AgentTryMcNine,1
20.65,AgentX12,1
20.65,Apr15MaidsWatcherOAI,1
20.65,ArchivHelperXYZ,1
20.65,ArchiveResearcher,1
20.65,BridgeEditor,1
20.65,CadenceProbeSeven,1
20.65,CashierCoordAgentX,1
20.65,CashierCoordDec02OAI,1
20.65,CashierCoordJan12OAI,1
20.65,CashierCoordJun07OAI,1
20.65,CashierSequenceAgentMay28,1
20.65,ChatArchiveResearcherABC,1
20.65,ChatGPTCounty8888,1
20.65,ConstructionCoordMar08,1
20.65,CookApiHelperX,1
20.65,CookHelperRandXYQ,1
20.65,CookResearchHelperJun,1
20.65,CookResearchHelperX627,1
20.65,CooksAgeResearchHelperQZ2,1
20.65,DanAppendX,1
20.65,DataHelperJul9Q,1
20.65,DataResearchAgent,1
20.65,DataResearchFinalHelper,1
20.65,DataResearcher2027,1
20.65,DataResearcher88,1
20.65,DataUser12950,1
20.65,DataWikiWorker44,1
20.65,EconomicsSourceMetaAgent,1
20.65,Feb19OECDPeer,1
20.65,FinalMD947062767,1
20.65,FooIdeaBot,1
20.65,FreshRewrite,1
20.65,GroceryAgentAug02X,1
20.65,GroceryAgentMay31Y,1
20.65,GroceryAgentSep24Z5720,1
20.65,GuestResearch187456,1
20.65,GuestResearch378611,1
20.65,GuestResearchLinks,1
20.65,HelperAgent,1
20.65,HelperCookAgent,1
20.65,HelperMassRef40482,1
20.65,Jan17ClothingAgent,1
20.65,JohnRandomResearcher,1
20.65,Jul14PovertyAgent,1
20.65,Jun10PovertyWatcher,1
20.65,June05PovertyWatcher,1
20.65,LanguageWatcherNov12,1
20.65,MAResearchHelper991,1
20.65,MapJsonHelperJune,1
20.65,MapTxtHelper991,1
20.65,Mar03OECDResearcher,1
20.65,MarketDataResearchHelperX,1
20.65,MassHelper11871,1
20.65,MassHelper15722,1
20.65,MassNestedJune21,1
20.65,MassResearchUnres,1
20.65,May01PovertyStateScout,1
20.65,Nov22OECDScout,1
20.65,OAI1DC154Nov05,1
20.65,OAIHelperJune,1
20.65,OAIOct28Y,1
20.65,OAIResearchAgent,1
20.65,OAIResearchOct26,1
20.65,OAIThreadNov26GroceryC,1
20.65,OECDEquityOct04Researcher,1
20.65,Oct03CVDScout,1
20.65,OpenAIApr15Watcher,1
20.65,OpenAICite,1
20.65,OpenAIConstructionAgent,1
20.65,OpenAIDataUSAOccJul18,1
20.65,OpenAIDec09PovertyWatcher,1
20.65,OpenAIFPResearchSep05,1
20.65,OpenAIHealthdataCVDMay12,1
20.65,OpenAIHelper778001,1
20.65,OpenAIJul27Runner,1
20.65,OpenAIJun23Watcher,1
20.65,OpenAIMass2026,1
20.65,OpenAIPolandNeed,1
20.65,OpenAIResearchAug14X,1
20.65,OpenAIResearchJul11,1
20.65,OpenAIResearchMarTen,1
20.65,OpenAIResearchNov05B,1
20.65,OpenAIResearchNov05C,1
20.65,OpenAIResearchOct02,1
20.65,OpenAIResearchSec2027,1
20.65,OpenAIResearchTest2026,1
20.65,OpenAIResearcher,1
20.65,OpenAIResearcherMar03X,1
20.65,OpenAIUEFAApr04Scout,1
20.65,OpenAIUEFAOct18Agent,1
20.65,OpenAiResearchMarX,1
20.65,OpenResearchHelper,1
20.65,OurMassFinal,1
20.65,OurResearchMassHelper,1
20.65,ParallelSectorAgentApr2,1
20.65,ParentUniqueCookie44199,1
20.65,RRPJun28FastScout,1
20.65,RapidWel,1
20.65,ResearchAgent,1
20.65,ResearchAgentAB,1
20.65,ResearchAgentJul03Live,1
20.65,ResearchAgentJune22TX,1
20.65,ResearchAgentX,1
20.65,ResearchBotQWE,1
20.65,ResearchBotTestZZ,1
20.65,ResearchBotXYZ,1
20.65,ResearchBridgeCooks,1
20.65,ResearchBridgeUserJuneX,1
20.65,ResearchHelper1781814625,1
20.65,ResearchHelperApr08,1
20.65,ResearchHelperAug12X,1
20.65,ResearchHelperCitationA,1
20.65,ResearchHelperDec05,1
20.65,ResearchHelperTexas2026,1
20.65,ResearchHelperXYZ,1
20.65,ResearchHelperXYZ987,1
20.65,ResearchHelperZ1782116303,1
20.65,ResearchLinks,1
20.65,ResearchPrepX2027B,1
20.65,ResearchProbeX,1
20.65,ResearchTesterX,1
20.65,RugbyArchiveResearchHelper,1
20.65,Sep23VeteranAgent,1
20.65,Sep26WageAgent,1
20.65,TXPovResearch23,1
20.65,TestAgentFoo,1
20.65,TestCooksHelper,1
20.65,TestUserJunX,1
20.65,TestingOpenAILinksX,1
20.65,TmpOurPlaceAgent,1
20.65,TransportHelperDec08OAI,1
20.65,UltraMDHelper,1
20.65,VeteranObserverFeb11,1
20.65,WikiGast,1
20.65,XWikiUserABC,1
20.65,ZZUniqueAgentJun18Citations,1
20.66,Agent,1
20.66,Agent0AddJS,1
20.66,AgentAD1061700,1
20.66,AgentCitationHelper2026,1
20.66,AgentFix007,1
20.66,AgentFullJuly99,1
20.66,AgentJune21Prep,1
20.66,AgentMassFinal13,1
20.66,AgentMassHelper1781,1
20.66,AgentMassHelperStart,1
20.66,AgentMassHelperXYZ,1
20.66,AgentMassRoot,1
20.66,AgentMassY,1
20.66,AgentOJUnit,1
20.66,AgentOS136,1
20.66,AgentOpenResearch,1
20.66,AgentOurHelperXYZ991,1
20.66,AgentParamDonor221,1
20.66,AgentResearchHelper,1
20.66,AgentResearcher,1
20.66,AgentSECDoubleSlash69374,1
20.66,AgentSecDirectWriter999,1
20.66,AgentSolveUltraMergeXYZ,1
20.66,AgentTest3,1
20.66,AgentTestLearnXYZ,1
20.66,AgentTester,1
20.66,AgentTesterNew,1
20.66,AgentWrapMD810393,1
20.66,AlphaBetaGamma,1
20.66,Apr15MaidsWatcherOAI,1
20.66,ArchiveHelperResearchZZY,1
20.66,ArchiveSliceResearcherY,1
20.66,Aug17OECDHelper,1
20.66,Aug21EquityScout,1
20.66,Aug24CVDScout,1
20.66,BalanceResearcher,1
20.66,CashierCoordJan12OAI,1
20.66,CashierCoordOct30OAI,1
20.66,CashierSequenceAgentMay28,1
20.66,ClarkMemCaptureHelperN17,1
20.66,CookEvidence1782095830813736,1
20.66,CookResearcher,1
20.66,DataPrepAgent2863,1
20.66,DataPrepBotX,1
20.66,DataRefHelperZZ29187,1
20.66,DataResearchAgent,1
20.66,DataResearchHelper,1
20.66,DataResearcherTXQ123,1
20.66,Feb14ClothingAgent,1
20.66,FinalMD893078843,1
20.66,ForcePNew,1
20.66,GuestResearch187991,1
20.66,GuestResearch378611,1
20.66,GuestResearch737158,1
20.66,Jan03A2_1716ad,1
20.66,Jan14PovertyWatcher,1
20.66,Jun05OECDScout,1
20.66,MapHelper,1
20.66,MassUpdaterJuly,1
20.66,May16TimingScout,1
20.66,MineForceZZ,1
20.66,Nov26ResearchReader,1
20.66,OAI1DC154Nov05,1
20.66,OECDDec29Agent,1
20.66,OECDEquityMar31Team,1
20.66,OECDEquityMay17Agent,1
20.66,Oct27VeteranWatcherB,1
20.66,OpenAIApr30SchoolScout,1
20.66,OpenAIAug19FPScout,1
20.66,OpenAICite,1
20.66,OpenAIDec09PovertyWatcher,1
20.66,OpenAIFeb28Equity,1
20.66,OpenAIHelperJune,1
20.66,OpenAIHelperMarTen,1
20.66,OpenAIHelperXYZ,1
20.66,OpenAIJan18Scout,1
20.66,OpenAIJul09CVD,1
20.66,OpenAIResearchMay13X7B,1
20.66,OpenAIResearchNova,1
20.66,OpenAIResearchSec2027,1
20.66,OpenAIResearchSec2028,1
20.66,OpenAIResearcherJuly,1
20.66,OpenAIThread42e0Helper,1
20.66,OpenAIUEFAOct29Scout,1
20.66,OpenAIUniqueUpdate,1
20.66,PublicDataRefsABC,1
20.66,RRPOct30Scout,1
20.66,RedirectTesterABC,1
20.66,ReferenceScholar,1
20.66,ResearchAgentAug01,1
20.66,ResearchAgentAugX,1
20.66,ResearchAgentMay11X,1
20.66,ResearchHelper,1
20.66,ResearchHelperAug09,1
20.66,ResearchHelperJul01X,1
20.66,ResearchReaderMay28,1
20.66,ResearchViewer,1
20.66,ResearcherZero928,1
20.66,SectorAgentNov27OAI,1
20.66,Sep19OECDAgent,1
20.66,Sep26ClothingAgent,1
20.66,TransportHelperJun30,1
20.66,TransportResearchJun11,1
20.66,UserValidTest,1
20.66,ZZUniqueAgentJun18Citations,1
20.66,[Person18],1
20.66,[Person19],1
20.66,[Person20],1
20.69,A,1
20.69,A3ReadOnlyForensics,1
20.69,AgeDataHelperX,1
20.69,Agent007Research,1
20.69,Agent0TXJune,1
20.69,Agent13JS2,1
20.69,Agent13Short,1
20.69,AgentAD6218379,1
20.69,AgentAnotherNN,1
20.69,AgentAnotherTestMM,1
20.69,AgentAnotherXYZ8877,1
20.69,AgentCharlExtra879,1
20.69,AgentCharlXzz,1
20.69,AgentCitationFinal,1
20.69,AgentDataHelper,1
20.69,AgentDataResearcher,1
20.69,AgentEdit32584860,1
20.69,AgentExactJQP43,1
20.69,AgentFooBar,1
20.69,AgentFre6417252,1
20.69,AgentGetUser,1
20.69,AgentHelper007,1
20.69,AgentHelperXY77,1
20.69,AgentLink53225076,1
20.69,AgentLinkJuneSec,1
20.69,AgentLinks50360630,1
20.69,AgentMapOverwrite999,1
20.69,AgentMass2,1
20.69,AgentMassCustomFinal2026,1
20.69,AgentMassRefOctB,1
20.69,AgentMassRefUF155300,1
20.69,AgentMassSecCitationJun19ZZ,1
20.69,AgentMassachusettsResearcherJune19,1
20.69,AgentMyCookSource627,1
20.69,AgentMyMassBot991,1
20.69,AgentNacoTXResearch,1
20.69,AgentNewCitation774,1
20.69,AgentNewTest8888,1
20.69,AgentNewUserABC789,1
20.69,AgentOfficialLines,1
20.69,AgentOpenAI20280525,1
20.69,AgentOpenAIProbe,1
20.69,AgentOpenAISep7,1
20.69,AgentPrepMar06,1
20.69,AgentPrettyNameXYZZ,1
20.69,AgentProbeAssistantX2027,1
20.69,AgentProbeJune21,1
20.69,AgentProbeLink,1
20.69,AgentProper,1
20.69,AgentRandppqqlos,1
20.69,AgentResearchHelper69435,1
20.69,AgentResearchMan,1
20.69,AgentResearchMay24,1
20.69,AgentResearchNovTwentySeven,1
20.69,AgentResearchSep13Y,1
20.69,AgentResearchXYZ,1
20.69,AgentResearcherOpenAI,1
20.69,AgentResearcherXYZ,1
20.69,AgentRetryXXX,1
20.69,AgentRootArchiveHoff43275,1
20.69,AgentSECAllOriginsCite11384,1
20.69,AgentSECDoubleSlash69374,1
20.69,AgentSection7,1
20.69,AgentSlashPretty777,1
20.69,AgentSmallHex22,1
20.69,AgentTest11Raw,1
20.69,AgentTryBar,1
20.69,AgentUni91718,1
20.69,AgentValuesHelper588,1
20.69,AgentWikiHack,1
20.69,AgentX12,1
20.69,AgentZZ,1
20.69,AgentZero,1
20.69,AgentZeroResearchMass,1
20.69,AlphaBeta,1
20.69,AlphaBetaGamma,1
20.69,Apr17MaidsWatcher,1
20.69,Apr25OECD342895764,1
20.69,Apr25OECD962498788,1
20.69,ArchID2,1
20.69,ArchiveLinksHelperZero,1
20.69,ArchiveReaderA4,1
20.69,ArchiveReaderClarkQ,1
20.69,ArchiveReaderJun03X,1
20.69,ArchiveResearchHelperCharleston,1
20.69,ArchiveResearcher,1
20.69,ArchiveScoutJul14,1
20.69,Aug16ClothingResearcher,1
20.69,Aug17ConstructionAgent,1
20.69,BalanceResearcher,1
20.69,BotZZ,1
20.69,BridgeEditor,1
20.69,BridgeNewU,1
20.69,BridgeUserAI,1
20.69,BridgeZZ2,1
20.69,BudgetResearch,1
20.69,CResearchQ,1
20.69,CashierCoordDec21OAI,1
20.69,CashierCoordFeb07OAI,1
20.69,CashierCoordFeb28OAI,1
20.69,CashierCoordJan12OAI,1
20.69,CashierCoordJan17OAI,1
20.69,CashierCoordOurRun,1
20.69,CashierCoordSep09,1
20.69,CatalogResearchHelperZX826,1
20.69,CharlestonResearchHelper,1
20.69,CiteAgentValidWikiName,1
20.69,CookAgent998,1
20.69,CookAgentFoo,1
20.69,CookApiHelperX,1
20.69,CookDataHelperJun21X,1
20.69,CookHelperBot,1
20.69,CookLinksHelperNew,1
20.69,CookResearchLinks928,1
20.69,CookResearcher,1
20.69,CooksDataHelper,1
20.69,CountyAgentMySecLinksZZZ2,1
20.69,CountyResearchHelper,1
20.69,DanFast7,1
20.69,DataAfricaEndpointScoutFeb21,1
20.69,DataHelperJul9Q,1
20.69,DataHelperXYZ,1
20.69,DataRefHelperZZ42213,1
20.69,DataRefHelperZZ74380,1
20.69,DataRefHelperZZ85075,1
20.69,DataReferenceHelper,1
20.69,DataResearchBot,1
20.69,DataResearcher88,1
20.69,DataResearcher97888,1
20.69,DataUSAHelper2134,1
20.69,DataUSAHelper6250,1
20.69,DataUSAHelper6428,1
20.69,DataUSAHelper9208,1
20.69,DataUser12950,1
20.69,DataWikiWorker999,1
20.69,Dec19OECDHelper,1
20.69,Dec30ClothingAgent,1
20.69,DocRelay,1
20.69,EnrollmentHelper,1
20.69,FederalAgent,1
20.69,FinalLoop5299,1
20.69,FinalMD841484084,1
20.69,FinalMD947062767,1
20.69,FindAnswer,1
20.69,FooBarX,1
20.69,FooIdeaBot,1
20.69,FreshAppend,1
20.69,FreshReaderXYZ,1
20.69,FutureNav1171,1
20.69,GatewayFormatHelper,1
20.69,GoodResearch,1
20.69,GroceryAgentAug02X,1
20.69,GroceryAgentJan16X,1
20.69,GroceryAgentMarch,1
20.69,GroceryObserverJul24X,1
20.69,GrocerySequenceHelperAug14,1
20.69,GroupUpdate253,1
20.69,GuestResearch340876,1
20.69,GuestResearch476429,1
20.69,GuestResearch816373,1
20.69,GuestResearchLinks,1
20.69,HansTest,1
20.69,HelperMassRef40482,1
20.69,HelperMassRef58746,1
20.69,HelperMassRef96048,1
20.69,IncomeResearch314,1
20.69,J26W3779271,1
20.69,JohnRandomResearcher,1
20.69,Jul26SectorAgent,1
20.69,July05PovertyWatcher,1
20.69,JulyAppend,1
20.69,LowcountryArchiveNoteHelperL4,1
20.69,MAResearchHelper991,1
20.69,MNLinkRefHelperXZ,1
20.69,MapSecCitations,1
20.69,MapTxtHelper991,1
20.69,Mar03ResearcherX,1
20.69,MassSecWin12,1
20.69,May01PovertyStateScout,1
20.69,May03EquityAgent,1
20.69,May08LateClothing,1
20.69,May13OECDScout,1
20.69,May13SectorAgent,1
20.69,May30ConstructAgent,1
20.69,May31ClothingObserver,1
20.69,Nov18PovertyWatcher,1
20.69,Nov21ClothingAgent,1
20.69,Nov22OECDScout,1
20.69,OAI4FFEJul16Current,1
20.69,OAIHelperSec,1
20.69,OAIJul20SectorAgent,1
20.69,OAINov26SectorScout,1
20.69,OAIResearchNov23,1
20.69,OAIResearchOct26,1
20.69,OAIResearcherX,1
20.69,OAIWageResearcher,1
20.69,OECDEquityApr14Scout,1
20.69,OECDEquityFeb17Scout,1
20.69,OECDEquityJun06Agent,1
20.69,Oct21LanguageHelper,1
20.69,OpenAI,1
20.69,OpenAIApr15Watcher,1
20.69,OpenAIAug09CVD,1
20.69,OpenAIClothingOct01X,1
20.69,OpenAIDataUSAOccJul18,1
20.69,OpenAIDec04Equity,1
20.69,OpenAIDec07Police,1
20.69,OpenAIDec16Smoking,1
20.69,OpenAIDec21Scout,1
20.69,OpenAIFPResearchSep05,1
20.69,OpenAIFeb13Fast6m,1
20.69,OpenAIFeb28A3,1
20.69,OpenAIFebScoutVioletBravo,1
20.69,OpenAIHelper7822287570,1
20.69,OpenAIHelperNov13X,1
20.69,OpenAIJan06,1
20.69,OpenAIJan25Scout,1
20.69,OpenAIJoe,1
20.69,OpenAIJul14GroceryX,1
20.69,OpenAIJul27Runner,1
20.69,OpenAIJul28Observer,1
20.69,OpenAIJul8Watcher,1
20.69,OpenAIJun07Agent,1
20.69,OpenAIJun27SDGScout,1
20.69,OpenAIMar31Scout,1
20.69,OpenAIMay09Police,1
20.69,OpenAIMay11Police,1
20.69,OpenAIResearchApr07X,1
20.69,OpenAIResearchApr12,1
20.69,OpenAIResearchApr13,1
20.69,OpenAIResearchApr19,1
20.69,OpenAIResearchAug09X,1
20.69,OpenAIResearchDec21Unique,1
20.69,OpenAIResearchFeb19_619948,1
20.69,OpenAIResearchHelper574633,1
20.69,OpenAIResearchHelper998,1
20.69,OpenAIResearchMar20X,1
20.69,OpenAIResearchMarTen,1
20.69,OpenAIResearchMay13X7,1
20.69,OpenAIResearchNov01X,1
20.69,OpenAIResearchNov30DataX,1
20.69,OpenAIResearchOct29X,1
20.69,OpenAIResearchSec2027,1
20.69,OpenAIResearchSep13X,1
20.69,OpenAIResearchSepTwenty,1
20.69,OpenAIResearcher987,1
20.69,OpenAIResearcherJul31,1
20.69,OpenAIResearcherJuly,1
20.69,OpenAIResearcherJun27Q,1
20.69,OpenAIResearcherJun27X,1
20.69,OpenAIResearcherNov13Z,1
20.69,OpenAISECLinker9902,1
20.69,OpenAISep18AsianScout,1
20.69,OpenAIThread4ffeaMay17,1
20.69,OpenAIUEFAOct18Agent,1
20.69,OpenAIUniqueSecGamma33,1
20.69,OpenAIWriterPage,1
20.69,ProbeZZe123,1
20.69,ProxyJun,1
20.69,PublicLinkIndexer,1
20.69,RRPJan04FastScout,1
20.69,ReadOnly67610616,1
20.69,ResearchAgent,1
20.69,ResearchAgentAB,1
20.69,ResearchAgentJul26X,1
20.69,ResearchAgentMay14,1
20.69,ResearchAgentNacog2026,1
20.69,ResearchAgentZZ,1
20.69,ResearchAgentZZZZ34,1
20.69,ResearchBot1781599436,1
20.69,ResearchBotAlpha,1
20.69,ResearchBotFeb2028,1
20.69,ResearchBotJul29,1
20.69,ResearchBotNYC,1
20.69,ResearchBotXYZ,1
20.69,ResearchBridgeAB,1
20.69,ResearchDataHelper2027,1
20.69,ResearchHH,1
20.69,ResearchHelper1781816930,1
20.69,ResearchHelperABC,1
20.69,ResearchHelperAug12X,1
20.69,ResearchHelperJuly,1
20.69,ResearchHelperKTCPTXWH,1
20.69,ResearchHelperLCDL,1
20.69,ResearchHelperMay03,1
20.69,ResearchHelperNY21,1
20.69,ResearchHelperNew991,1
20.69,ResearchHelperNovOne,1
20.69,ResearchHelperOctFifteen,1
20.69,ResearchHelperTemp,1
20.69,ResearchHelperX,1
20.69,ResearchHelperXYZ,1
20.69,ResearchHelperXYZ008,1
20.69,ResearchHelperXYZ987,1
20.69,ResearchHelperY,1
20.69,ResearchHelperZ932,1
20.69,ResearchLinkVerifier,1
20.69,ResearchObserverXYZ,1
20.69,ResearchPrepX2027B,1
20.69,ResearchVisitor,1
20.69,ResearcherQuill77,1
20.69,ResolverCountyLink,1
20.69,RevisionScoutOAI,1
20.69,SecStartEditor,1
20.69,SectorAgentJun20X,1
20.69,SectorAgentJun25OAI,1
20.69,SectorAgentMar21OAI,1
20.69,SectorAgentSep21OAI,1
20.69,SectorAgentSep22OAI,1
20.69,Sep20ConstructionWatcher,1
20.69,Sep26ClothingAgent,1
20.69,SourceHelper7301019,1
20.69,StartSEC973,1
20.69,TXPovResearch23,1
20.69,TestUserAbc776,1
20.69,TexasResearchAgent,1
20.69,TexasResearchUpdate,1
20.69,TmpOurPlaceAgent,1
20.69,TransportHelperAug23,1
20.69,TransportHelperNov30OAI,1
20.69,UserBridge302059,1
20.69,UserTTT,1
20.69,VeteranNov25Early,1
20.69,VeteranObserverFeb11,1
20.69,WikiUser,1
20.69,WillOver2366,1
20.69,[Person17],1
20.69,[Person20],1
20.7,A,1
20.7,AgentHelperTwo,1
20.7,AgentMassPointer13,1
20.7,AgentRelent,1
20.7,AgentResearchBotXNew,1
20.7,BridgeUser5612,1
20.7,FedAnalystHelper,1
20.7,HelperMassRef20241,1
20.7,MassConditionalHelper2,1
20.7,Nov21ClothingAgent,1
